Review ID,Reviewer's Profile,Reviewer's Name,Review Title,Review Rating,Review Date,Review Badge,Review Content,Review Images,Product URL
R1FFGM9A5UMTST,https://www.amazon.com/gp/profile/amzn1.account.AFLDPMTEDGAXA4ISEZ6L5URE56MQ/ref=cm_cr_getr_d_gw_btm,Sheila MH Hughes,Great investment! Better than my 3 other vacs combined.,5.0 out of 5 stars,"Reviewed in the United States on July 18, 2025",Verified Purchase,"I am not one to hock products online, and, even with a 30% off Prime Day deal, it wasn’t cheap for a light-weight stick vacuum ($399), but, holy smokes, do I love my new cordless Dyson V11. I hate vacuuming, but I also hate visible dirt , crumbs, and dust on our rugs and floors. My family would tell you I’m a bit obsessive about it - and very annoying to them, I’m sure. To ease my stress, I invested in a self-emptying Roomba earlier this year (I wrote about that, too), with the intention of running it every other day or so. This was a reasonable solution and has been generally helpful. But I don’t remember to do it often enough, it is very slow, it scares the cat, and it doesn’t give a deep clean on our wool rugs. And when there’s a small mess, it doesn’t work to say, “Google, tell the Roomba to vacuum only the rug in the living room.” But I’ve mainly been relying on “Roberto” once a week or so, followed by a deep clean by our house cleaner once a month. She came just 2 days ago and vacuumed, swept, and mopped the whole house (using her sturdy Oreck vacuum on the rugs). God bless that woman.

But I noticed a bit of a mess on one of the rugs today, so I whipped out the brand new Dyson, which was not fully charged, to try it out. I started with the front door mat, ‘cause I was there, and it immediately got that black mat perfectly clean - something it hasn’t been since its first day, because it’s ultra-grippy and resists the suction of all other vacuums. Then I vacuumed our heavy wool black-and-cream hallway rug that tends to get bits embedded in the weave. Perfect. Then I did the 20+ year old black botanical patterned wool living room rug, which came out looking better than it has in years, and didn’t require using additional tools (e.g. a Birkenstock) to scrape up the cat fur. Without making any adjustments, I then ran it over all the hard floors on the first floor, including the thick foam kitchen anti-fatigue mat, none of which had no real visible dirt or dust apart from the odd stray crumb or litter bead. It was super quick, and easy. Definitely heavier than my old corded stick vacuum, but not uncomfortable. And I found that cordless was a much bigger convenience than I’d anticipated. I realized that I used the prior stick vac so seldom in part because I hated wrangling with the cord, unwrapping, wrapping, plugging in here and there, etc. Yes, I’m lazy when it comes to vacuuming. In any case, doing most of the first floor of our house (about 7-800SF - I admit I didn’t do the nooks and crannies or move all the furniture) took me only a few minutes and the best (or worst?) part was that this small area, which was basically “clean” to start with, filled half of the canister with dust, fur and debris I hadn’t seen. Like a LOT. Yikes.

I’ve now given away our two other (non-robotic) vacuums. The first was a massive Dyson upright that I bought used several years ago that was powerful but so heavy and hard to maneuver that we seldom used it. The other was a corded Shark stick vac that was lightweight and did well reaching under furniture and for all kinds of other uses (furniture, drapes, ceiling cobwebs, etc.), but was not as powerful as we needed for regular jobs. And lately, it had started dumping a little pile of dirt at the end of each use that needed to be swept up. My new Dyson is the perfect alternative. I’m a convert.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R12JUDB7C3KRSL,https://www.amazon.com/gp/profile/amzn1.account.AH7HEGGYT64P2H7WDN2STAHRHTFA/ref=cm_cr_getr_d_gw_btm,M. Downing,Best vacuum for pet clean up,5.0 out of 5 stars,"Reviewed in the United States on December 23, 2025",Verified Purchase,"I've always heard Dyson vacuums were the best and now I can say ""yes, they are"". I have 3 cats and need a quality vacuum that can keep the fur off the furniture and area rugs. This Dyson does the job and I love using it. I can get the cat fur off the furniture in no time and it cleans up any messes they can make. I love that this cleaner is cordless & has a wall mounted charging station to hang it on. The charging station also holds 2 attachments so nothing gets lost. It has adjustable suction power, is super easy to empty & clean and I highly recommend to anyone who has pets. This product is worth every penny you pay for it!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R30HUWD7WMXI3W,https://www.amazon.com/gp/profile/amzn1.account.AECASLWGE2LGWNFLG5NSUX7NO36A/ref=cm_cr_getr_d_gw_btm,ariah,So worth the money.,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2025",Verified Purchase,"I absolutely love this vacuum. I wish I had not waited so long. First thing is the hair management, I am constantly telling people when it said no hair around the beater bar I couldn’t believe it. The time I used to spend cutting hair off, is time I will never get back! Also the filter really works. I have a dust allergy and for years my husband used to have to vac when I wasn’t home so I didn’t sneeze for an hour. Now we both use it and so much more often. We have wood floors and a few rugs. The biggest problem I have had is it’s too powerful to use on my washable rugs.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R4L9KL0NBOW7Z,https://www.amazon.com/gp/profile/amzn1.account.AG5UEHMHY5MVINA23AHQCKJLFN6Q/ref=cm_cr_getr_d_gw_btm,Daniel R. Thibodeau,Read the reviews and choose this model for household chores...best versatility,5.0 out of 5 stars,"Reviewed in the United States on January 7, 2026",Verified Purchase,"I read the reviews and selected this model over the others as it offers the best versatility and power. My first cordless vacuum I like it being able to move about the rooms easily, it is the perfect size. It was super easy to assemble and the three different modes provide plenty of power plus it shows in minutes and seconds how much power is left...BEST EVER",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1ZLXO7FXOQTXX,https://www.amazon.com/gp/profile/amzn1.account.AEPRNURRFPD6IKEYZMMDVF7G5LWQ/ref=cm_cr_getr_d_gw_btm,sue,"My best vacuum ever, and I have had a lot of vacuums",5.0 out of 5 stars,"Reviewed in the United States on December 30, 2025",Verified Purchase,"I love, love, love this vacuum. It is very light and easy to use without any back or arm strain. It is easy to clean, and the charge lasts long enough to clean my whole ground floor. The head swivels nicely in and out tight places, under chairs, etc. and it does a great job with edges. The exhaust is fairly forceful, but not enough to blow things off tables. It picks up litter, sugar, dust, pet hair, and general household debris.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R2FO4OPI8GVDIU,https://www.amazon.com/gp/profile/amzn1.account.AFMTRTHDGIBNRFXRIFYCKB7CDDVQ/ref=cm_cr_getr_d_gw_btm,Happy Buyer,The best vacuum ever.,5.0 out of 5 stars,"Reviewed in the United States on January 12, 2026",Verified Purchase,"Gave one to the in-laws who had been proud of their Shark. After one use on a floor they thought was clean, they called to tell us how embarrassed they were to see how much more dirt the Dyson picked up.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R38CBBV29YONW5,https://www.amazon.com/gp/profile/amzn1.account.AEQOYCUFXNGZX4P6XZDUCMXBNOEQ/ref=cm_cr_getr_d_gw_btm,vankill,Strong vacuum,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2026",Verified Purchase,"The V11 works as advertised. We used it on a carpet that had been cleaned using another brand, and found it almost filled the reservoir. with dirt and dust that the old machine missed. We found that the V11 exhausted almost no dust or odor. Quality is excellent, and we would recommend this vacuum.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R29D4MMLSXFXME,https://www.amazon.com/gp/profile/amzn1.account.AFOEZQBO4INUNAIFITHH3PQWKZAQ/ref=cm_cr_getr_d_gw_btm,Nancy Smith,"Cordless, Powerful, Would Buy Again",5.0 out of 5 stars,"Reviewed in the United States on December 14, 2025",Verified Purchase,"I love this vacuum - cordless is the way to go with over 1000 sq ft of vinyl floors. I use it on the area rugs, too. My favorite part is how easy it is to empty the cup - with my old vacuum I had to scrape out the debris with my hands and it put out a lot of dust. This just shoots right into the trash. It's not really that noisy for the power it has. I notice when I'm going down the hall it is pulling in stuff from the side - good suction power. Very pleased and would buy again.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R17U1KN9EZ3HJW,https://www.amazon.com/gp/profile/amzn1.account.AHPWG5JPAH5DK6T7K5D3UGG5B7FQ/ref=cm_cr_getr_d_gw_btm,Pamela Dammer,Great suction with pets. Owned numerous Dysons,5.0 out of 5 stars,"Reviewed in the United States on January 15, 2026",Verified Purchase,"We have owned many Dyson. This one’s suction surpasses older models. Even though we own 3 Dysons similar, my husband will grab this one, to do the whole house. Hope this helps!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3KWB4N1FKEOIN,https://www.amazon.com/gp/profile/amzn1.account.AF4B7DMB3J35IXOIV2ITO6VW4JGA/ref=cm_cr_getr_d_gw_btm,R Schmidt,"Buy it, yes, it’s expensive but, “buy cheap, get cheap!”",5.0 out of 5 stars,"Reviewed in the United States on November 25, 2025",Verified Purchase,"My wife loves (and/or is obsessed with) vacuuming. We bought a Dysen V11 last year and found the positive reviews to be accurate. Yes, it is a bit large, but you’ll get over that immediately when you see how well it cleans. We are remodeling our main house and have 2 dogs and a cat so there is plenty to vacuum. Yesterday we bought a second unit for our vacation home. We were rearranging furniture in the family room so I vacuumed as we went using our Bissel vacuum. The Dysen arrived later in the day so my wife went over the room again along with the living room which was already clean - the Dysen is so much more effective she had to empty the canister 4 times! Buy it, yes, it’s also expensive but, “buy cheap, get cheap”!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R2BME40Z4VV9L6,https://www.amazon.com/gp/profile/amzn1.account.AE3NS6Y5QB5UU62PAGTOEMTNYI3Q/ref=cm_cr_getr_d_gw_btm,Nana D,Ya get what you pay for!! This was well worth the money!!!!,5.0 out of 5 stars,"Reviewed in the United States on December 29, 2025",Verified Purchase,"What can I say. Thought my hubby was bonkers spending this much money on yet another cordless vacuum for me to just hold my breath to see how long it’s last. Well kiddo, I LOVE this thing! Lightweight. Easy easy to use, dump and charge. I’ll buy again once or if this thing ever goes out! Which I don’t think it’ll be soon for sure!!!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R2YV4WOEKLY8UD,https://www.amazon.com/gp/profile/amzn1.account.AHD47HACOT4VLUYZRWC5DUFRGEEA/ref=cm_cr_getr_d_gw_btm,Donna from Idaho,Great investment,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2026",Verified Purchase,"Lightweight, easy to assemble, charges quickly. Just as powerful as my upright with powerful suction. Easy to empty canister. Comes with parts to hang on the wall. Doesn't stand up on its own. Trigger action to run. I love it!!",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
RN1AACOWAOCRX,https://www.amazon.com/gp/profile/amzn1.account.AGUJ7ZSCWSEZ2OE4EFLQRKAFKZVQ/ref=cm_cr_getr_d_gw_btm,Charlotte Gasaway,Great Dyson,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2026",Verified Purchase,I retired my V8 cordless Dyson for this newer one. Wow! It’s wonderful. It holds more dirt than the old one and I love the 3 different power modes. It starts out in medium but I can power down or up depending on what is being vacuumed. The price was great!!,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3092P18L0VUJ6,https://www.amazon.com/gp/profile/amzn1.account.AGEP5WHOCZJHPP544LOUOL5QOKKA/ref=cm_cr_getr_d_gw_btm,R.W.R.,Does what she wanted it for.,5.0 out of 5 stars,"Reviewed in the United States on January 8, 2026",Verified Purchase,It is a little pricey. But she wanted to be able to get small messes cleaned up without having to bring out her larger vacuum. I do like the wall storage to save floor space when it's put away.,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R3EAOTG389T5DC,https://www.amazon.com/gp/profile/amzn1.account.AE7QUPUAZPP5AUDVFUWRGP4O4IYA/ref=cm_cr_getr_d_gw_btm,Evan Buckley,Worth every penny,5.0 out of 5 stars,"Reviewed in the United States on December 31, 2025",Verified Purchase,The world can be not so fun you when become an adult but things like this can help make it a little bit better. It’s the simple pleasures but I guess I should mention the excellent battery life and the fact that it’s so light and easy to handle compared to the 8 and 9! Love it,,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R2L17EZCKXBNNC,https://www.amazon.com/gp/profile/amzn1.account.AHACTECBA2SI4RFLT6GBUNCC3YNQ/ref=cm_cr_getr_d_gw_btm,Arlindo Machado,Great vaccum.,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2026",Verified Purchase,"Amazing suction. More than my corded and previous brand stick vac. I am a big man. Wfen I put power to max and went to vac a carpet, I could barely move the Dyson. Great vaccum. Try to catch it on a sale special.",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
R1O9XCYA5G6GML,https://www.amazon.com/gp/profile/amzn1.account.AGJ3WK6V6ZA5BQOUJZC3CDHMY4SQ/ref=cm_cr_getr_d_gw_btm,Kailien,Returning customer!! :),5.0 out of 5 stars,"Reviewed in the United States on November 13, 2025",Verified Purchase,"Just upgraded from our V6 and HUGE difference that I wish I would have upgraded along time ago! I hate waste and truly believe when buying something make sure to use it until it doesn’t work. My old one we replaced the battery twice and moved all around the US with it! I knew be a returning customer to Dyson this new investment would not disappoint! I hope she last as long as the 7ish years i had of the last!

LOVE it has a timer on each of the THREE levels!
HUGE waste bin compared to the old!
SO MUCH lighter than my old one shockingly!!

Only weird thing is the wall mount and battery really stick far off the wall and the charging cord is a lot less in length compared to the old one. We had to mount it in our garage since it extends so so so far off the wall mount and and in my home we didn’t have the best spot for it. Hopefully I never forget to leave the garage open or the garage malfunctions while im away 😅",,https://www.amazon.com/Dyson-Origin-Cordless-Vacuum-Nickel/dp/B00FZPRUTY/ref=sr_1_6?crid=SOUX5UBXI5EN&dib=eyJ2IjoiMSJ9.g3vpa3pw8uT2n-Iy-gNjTfH09ISfCLuJtT5_x-8VuZ8fMfZPsUUaFDpaIMifHEVi0HT0ruPAuG7LgdvpZXIfPNdVrWo5dUHkwxCiXN3B2-r7MkHwfduNiTl3Aed6S3GsIA0adCc-W1BJz0uFgxY-Wj6o7XFTb-WmxXcRiR3rooj5NevAit0M19yp3YhTwlLPIx_dePQFQwwY4rb2_sRtRT4IAB_7v_2Zyq8KuYurBZqza2F0KVPhhjBa9EF89Vx5LB4MN-IS0eUcPFK7GGy9En1e2r5OWUT_sS0tCw76Kqk.eCmjB1i78CAwvDJKdMrndHywG29pSeVzYiYK04NSxvU&dib_tag=se&keywords=dyson&qid=1768774758&sprefix=dyson%2Caps%2C259&sr=8-6&th=1
